Year,Month,Day,Hour,31297_Bike_Count
2019,8,21,18,1435
2019,8,21,19,1069
2019,8,21,20,698
2019,8,21,21,454
2019,8,21,22,444
2019,8,21,23,221
2019,8,22,0,144
2019,8,22,1,77
2019,8,22,2,30
2019,8,22,3,45
2019,8,22,4,38
2019,8,22,5,132
2019,8,22,6,514
2019,8,22,7,1123
2019,8,22,8,1171
2019,8,22,9,918
2019,8,22,10,786
2019,8,22,11,856
2019,8,22,12,928
2019,8,22,13,1008
2019,8,22,14,1122
2019,8,22,15,1275
2019,8,22,16,1630
2019,8,22,17,1663
2019,8,22,18,1550
2019,8,22,19,1044
2019,8,22,20,742
2019,8,22,21,458
2019,8,22,22,426
2019,8,22,23,265
2019,8,23,0,112
2019,8,23,1,52
2019,8,23,2,29
2019,8,23,3,27
2019,8,23,4,22
2019,8,23,5,121
2019,8,23,6,445
2019,8,23,7,1024
2019,8,23,8,1026
2019,8,23,9,824
2019,8,23,10,789
2019,8,23,11,863
2019,8,23,12,1043
2019,8,23,13,1188
2019,8,23,14,1277
2019,8,23,15,1318
2019,8,23,16,1268
2019,8,23,17,1269
2019,8,23,18,1193
2019,8,23,19,1005
2019,8,23,20,689
2019,8,23,21,461
2019,8,23,22,474
2019,8,23,23,350
2019,8,24,0,308
2019,8,24,1,182
2019,8,24,2,144
2019,8,24,3,114
2019,8,24,4,61
2019,8,24,5,65
2019,8,24,6,99
2019,8,24,7,168
2019,8,24,8,277
2019,8,24,9,506
2019,8,24,10,812
2019,8,24,11,967
2019,8,24,12,1098
2019,8,24,13,1122
2019,8,24,14,1155
2019,8,24,15,1055
2019,8,24,16,1195
2019,8,24,17,1098
2019,8,24,18,1105
2019,8,24,19,1083
2019,8,24,20,1001
2019,8,24,21,685
2019,8,24,22,627
2019,8,24,23,634
2019,8,25,0,394
2019,8,25,1,286
2019,8,25,2,161
2019,8,25,3,120
2019,8,25,4,55
2019,8,25,5,46
2019,8,25,6,52
2019,8,25,7,102
2019,8,25,8,166
2019,8,25,9,394
2019,8,25,10,471
2019,8,25,11,575
2019,8,25,12,760
2019,8,25,13,794
2019,8,25,14,891
2019,8,25,15,981
2019,8,25,16,1061
2019,8,25,17,1052
2019,8,25,18,995
2019,8,25,19,787
2019,8,25,20,650
2019,8,25,21,452
2019,8,25,22,310
2019,8,25,23,166
2019,8,26,0,91
2019,8,26,1,42
2019,8,26,2,31
2019,8,26,3,12
2019,8,26,4,20
2019,8,26,5,134
2019,8,26,6,492
2019,8,26,7,1256
2019,8,26,8,1362
2019,8,26,9,923
2019,8,26,10,846
2019,8,26,11,860
2019,8,26,12,866
2019,8,26,13,1001
2019,8,26,14,1075
2019,8,26,15,1276
2019,8,26,16,1533
2019,8,26,17,1612
2019,8,26,18,1336
2019,8,26,19,994
2019,8,26,20,706
2019,8,26,21,465
2019,8,26,22,380
2019,8,26,23,203
2019,8,27,0,91
2019,8,27,1,61
2019,8,27,2,36
2019,8,27,3,14
2019,8,27,4,23
2019,8,27,5,140
2019,8,27,6,568
2019,8,27,7,1278
2019,8,27,8,1336
2019,8,27,9,962
2019,8,27,10,947
2019,8,27,11,970
2019,8,27,12,1054
2019,8,27,13,994
2019,8,27,14,1068
2019,8,27,15,1329
2019,8,27,16,1619
2019,8,27,17,1741
2019,8,27,18,1171
2019,8,27,19,935
2019,8,27,20,610
2019,8,27,21,383
2019,8,27,22,328
2019,8,27,23,155
2019,8,28,0,90
2019,8,28,1,30
2019,8,28,2,18
2019,8,28,3,19
2019,8,28,4,31
2019,8,28,5,143
2019,8,28,6,537
2019,8,28,7,1673
2019,8,28,8,1525
2019,8,28,9,967
2019,8,28,10,880
2019,8,28,11,1049
2019,8,28,12,1061
2019,8,28,13,1306
2019,8,28,14,1196
2019,8,28,15,1254
2019,8,28,16,1663
2019,8,28,17,1716
2019,8,28,18,1482
2019,8,28,19,1151
2019,8,28,20,740
2019,8,28,21,527
2019,8,28,22,433
2019,8,28,23,254
2019,8,29,0,137
2019,8,29,1,72
2019,8,29,2,40
2019,8,29,3,49
2019,8,29,4,44
2019,8,29,5,75
2019,8,29,6,297
2019,8,29,7,1184
2019,8,29,8,1137
2019,8,29,9,850
2019,8,29,10,679
2019,8,29,11,758
2019,8,29,12,919
2019,8,29,13,1020
2019,8,29,14,1151
2019,8,29,15,1284
2019,8,29,16,1487
2019,8,29,17,1548
2019,8,29,18,1363
2019,8,29,19,1088
2019,8,29,20,709
2019,8,29,21,515
2019,8,29,22,400
2019,8,29,23,227
2019,8,30,0,122
2019,8,30,1,43
2019,8,30,2,23
2019,8,30,3,14
2019,8,30,4,26
2019,8,30,5,124
2019,8,30,6,493
2019,8,30,7,1764
2019,8,30,8,1196
2019,8,30,9,864
2019,8,30,10,826
2019,8,30,11,943
2019,8,30,12,1178
2019,8,30,13,1429
2019,8,30,14,1478
2019,8,30,15,1472
2019,8,30,16,1451
2019,8,30,17,1388
2019,8,30,18,1403
2019,8,30,19,1026
2019,8,30,20,757
2019,8,30,21,501
2019,8,30,22,430
2019,8,30,23,343
2019,8,31,0,346
2019,8,31,1,216
2019,8,31,2,150
2019,8,31,3,101
2019,8,31,4,61
2019,8,31,5,69
2019,8,31,6,72
2019,8,31,7,155
2019,8,31,8,322
2019,8,31,9,588
2019,8,31,10,884
2019,8,31,11,1109
2019,8,31,12,1149
2019,8,31,13,1134
2019,8,31,14,1249
2019,8,31,15,1058
2019,8,31,16,917
2019,8,31,17,963
2019,8,31,18,1042
2019,8,31,19,953
2019,8,31,20,773
2019,8,31,21,509
2019,8,31,22,385
2019,8,31,23,318
2019,9,1,0,308
2019,9,1,1,275
2019,9,1,2,210
2019,9,1,3,131
2019,9,1,4,101
2019,9,1,5,81
2019,9,1,6,82
2019,9,1,7,90
2019,9,1,8,150
2019,9,1,9,271
2019,9,1,10,369
2019,9,1,11,451
2019,9,1,12,518
2019,9,1,13,616
2019,9,1,14,744
2019,9,1,15,640
2019,9,1,16,782
2019,9,1,17,758
2019,9,1,18,750
2019,9,1,19,590
2019,9,1,20,414
2019,9,1,21,320
2019,9,1,22,229
2019,9,1,23,77
2019,9,2,0,32
2019,9,2,1,11
2019,9,2,2,7
2019,9,2,3,4
2019,9,2,4,18
2019,9,2,5,129
2019,9,2,6,555
2019,9,2,7,1867
2019,9,2,8,1422
2019,9,2,9,876
2019,9,2,10,678
2019,9,2,11,790
2019,9,2,12,1032
2019,9,2,13,1140
2019,9,2,14,1168
2019,9,2,15,1399
2019,9,2,16,1615
2019,9,2,17,1874
2019,9,2,18,1432
2019,9,2,19,926
2019,9,2,20,614
2019,9,2,21,440
2019,9,2,22,322
2019,9,2,23,156
2019,9,3,0,64
2019,9,3,1,25
2019,9,3,2,18
2019,9,3,3,10
2019,9,3,4,15
2019,9,3,5,118
2019,9,3,6,590
2019,9,3,7,1835
2019,9,3,8,1394
2019,9,3,9,870
2019,9,3,10,728
2019,9,3,11,764
2019,9,3,12,948
2019,9,3,13,1184
2019,9,3,14,1130
2019,9,3,15,1353
2019,9,3,16,1564
2019,9,3,17,1821
2019,9,3,18,1326
2019,9,3,19,865
2019,9,3,20,548
2019,9,3,21,419
2019,9,3,22,364
2019,9,3,23,149
2019,9,4,0,75
2019,9,4,1,38
2019,9,4,2,28
2019,9,4,3,14
2019,9,4,4,20
2019,9,4,5,117
2019,9,4,6,487
2019,9,4,7,1723
2019,9,4,8,1412
2019,9,4,9,856
2019,9,4,10,807
2019,9,4,11,892
2019,9,4,12,1057
2019,9,4,13,1135
2019,9,4,14,1157
2019,9,4,15,1275
2019,9,4,16,1571
2019,9,4,17,1484
2019,9,4,18,1033
2019,9,4,19,728
2019,9,4,20,478
2019,9,4,21,352
2019,9,4,22,325
2019,9,4,23,182
2019,9,5,0,93
2019,9,5,1,58
2019,9,5,2,51
2019,9,5,3,27
2019,9,5,4,31
2019,9,5,5,135
2019,9,5,6,509
2019,9,5,7,1676
2019,9,5,8,1350
2019,9,5,9,852
2019,9,5,10,689
2019,9,5,11,749
2019,9,5,12,825
2019,9,5,13,956
2019,9,5,14,1038
2019,9,5,15,1180
2019,9,5,16,1421
2019,9,5,17,1551
2019,9,5,18,1316
2019,9,5,19,939
2019,9,5,20,625
2019,9,5,21,432
2019,9,5,22,379
2019,9,5,23,199
2019,9,6,0,83
2019,9,6,1,47
2019,9,6,2,25
2019,9,6,3,11
2019,9,6,4,18
2019,9,6,5,113
2019,9,6,6,478
2019,9,6,7,1572
2019,9,6,8,1160
2019,9,6,9,831
2019,9,6,10,756
2019,9,6,11,829
2019,9,6,12,1195
2019,9,6,13,1290
2019,9,6,14,1387
2019,9,6,15,1486
2019,9,6,16,1363
2019,9,6,17,1324
2019,9,6,18,1259
2019,9,6,19,940
2019,9,6,20,698
2019,9,6,21,421
2019,9,6,22,388
2019,9,6,23,378
2019,9,7,0,287
2019,9,7,1,187
2019,9,7,2,99
2019,9,7,3,85
2019,9,7,4,68
2019,9,7,5,50
2019,9,7,6,64
2019,9,7,7,153
2019,9,7,8,235
2019,9,7,9,435
2019,9,7,10,740
2019,9,7,11,883
2019,9,7,12,1060
2019,9,7,13,1058
2019,9,7,14,1021
2019,9,7,15,1019
2019,9,7,16,823
2019,9,7,17,853
2019,9,7,18,996
2019,9,7,19,868
2019,9,7,20,737
2019,9,7,21,513
2019,9,7,22,422
2019,9,7,23,357
2019,9,8,0,315
2019,9,8,1,200
2019,9,8,2,147
2019,9,8,3,118
2019,9,8,4,52
2019,9,8,5,46
2019,9,8,6,53
2019,9,8,7,96
2019,9,8,8,281
2019,9,8,9,100
2019,9,8,10,373
2019,9,8,11,505
2019,9,8,12,655
2019,9,8,13,817
2019,9,8,14,935
2019,9,8,15,828
2019,9,8,16,689
2019,9,8,17,824
2019,9,8,18,556
2019,9,8,19,423
2019,9,8,20,317
2019,9,8,21,194
2019,9,8,22,168
2019,9,8,23,73
2019,9,9,0,33
2019,9,9,1,17
2019,9,9,2,3
2019,9,9,3,4
2019,9,9,4,17
2019,9,9,5,135
2019,9,9,6,491
2019,9,9,7,1725
2019,9,9,8,1348
2019,9,9,9,809
2019,9,9,10,673
2019,9,9,11,752
2019,9,9,12,944
2019,9,9,13,1032
2019,9,9,14,1083
2019,9,9,15,1306
2019,9,9,16,1547
2019,9,9,17,1625
2019,9,9,18,1336
2019,9,9,19,887
2019,9,9,20,568
2019,9,9,21,425
2019,9,9,22,298
2019,9,9,23,138
2019,9,10,0,68
2019,9,10,1,39
2019,9,10,2,7
2019,9,10,3,9
2019,9,10,4,23
2019,9,10,5,122
2019,9,10,6,534
2019,9,10,7,1817
2019,9,10,8,1283
2019,9,10,9,920
2019,9,10,10,740
2019,9,10,11,766
2019,9,10,12,972
2019,9,10,13,1217
2019,9,10,14,1154
2019,9,10,15,1327
2019,9,10,16,1664
2019,9,10,17,1784
2019,9,10,18,1527
2019,9,10,19,1011
2019,9,10,20,671
2019,9,10,21,465
2019,9,10,22,405
2019,9,10,23,165
2019,9,11,0,80
2019,9,11,1,49
2019,9,11,2,14
2019,9,11,3,5
2019,9,11,4,21
2019,9,11,5,120
2019,9,11,6,520
2019,9,11,7,1742
2019,9,11,8,1344
2019,9,11,9,897
2019,9,11,10,820
2019,9,11,11,921
2019,9,11,12,1038
2019,9,11,13,1172
2019,9,11,14,1083
2019,9,11,15,1120
2019,9,11,16,1227
2019,9,11,17,1339
2019,9,11,18,961
2019,9,11,19,769
2019,9,11,20,488
2019,9,11,21,401
2019,9,11,22,273
2019,9,11,23,120
2019,9,12,0,85
2019,9,12,1,53
2019,9,12,2,46
2019,9,12,3,30
2019,9,12,4,30
2019,9,12,5,117
2019,9,12,6,481
2019,9,12,7,1562
2019,9,12,8,1248
2019,9,12,9,778
2019,9,12,10,644
2019,9,12,11,675
2019,9,12,12,852
2019,9,12,13,1062
2019,9,12,14,1122
2019,9,12,15,1333
2019,9,12,16,1547
2019,9,12,17,1609
2019,9,12,18,1328
2019,9,12,19,1067
2019,9,12,20,646
2019,9,12,21,457
2019,9,12,22,409
2019,9,12,23,223
2019,9,13,0,109
2019,9,13,1,50
2019,9,13,2,19
2019,9,13,3,22
2019,9,13,4,28
2019,9,13,5,119
2019,9,13,6,450
2019,9,13,7,1588
2019,9,13,8,1065
2019,9,13,9,736
2019,9,13,10,442
2019,9,13,11,632
2019,9,13,12,1000
2019,9,13,13,1199
2019,9,13,14,1282
2019,9,13,15,1256
2019,9,13,16,1336
2019,9,13,17,1250
2019,9,13,18,1096
2019,9,13,19,937
2019,9,13,20,620
2019,9,13,21,419
2019,9,13,22,418
2019,9,13,23,307
2019,9,14,0,303
2019,9,14,1,204
2019,9,14,2,136
2019,9,14,3,79
2019,9,14,4,62
2019,9,14,5,63
2019,9,14,6,84
2019,9,14,7,147
2019,9,14,8,285
2019,9,14,9,540
2019,9,14,10,835
2019,9,14,11,1012
2019,9,14,12,1097
2019,9,14,13,1170
2019,9,14,14,1121
2019,9,14,15,1057
2019,9,14,16,1010
2019,9,14,17,1008
2019,9,14,18,999
2019,9,14,19,869
2019,9,14,20,588
2019,9,14,21,435
2019,9,14,22,333
2019,9,14,23,315
2019,9,15,0,305
2019,9,15,1,232
2019,9,15,2,184
2019,9,15,3,103
2019,9,15,4,57
2019,9,15,5,69
2019,9,15,6,56
2019,9,15,7,65
2019,9,15,8,121
2019,9,15,9,303
2019,9,15,10,480
2019,9,15,11,537
2019,9,15,12,615
2019,9,15,13,762
2019,9,15,14,944
2019,9,15,15,942
2019,9,15,16,895
2019,9,15,17,908
2019,9,15,18,751
2019,9,15,19,593
2019,9,15,20,399
2019,9,15,21,263
2019,9,15,22,159
2019,9,15,23,88
2019,9,16,0,43
2019,9,16,1,23
2019,9,16,2,8
2019,9,16,3,5
2019,9,16,4,26
2019,9,16,5,89
2019,9,16,6,359
2019,9,16,7,1281
2019,9,16,8,883
2019,9,16,9,544
2019,9,16,10,385
2019,9,16,11,414
2019,9,16,12,554
2019,9,16,13,723
2019,9,16,14,712
2019,9,16,15,904
2019,9,16,16,1049
2019,9,16,17,1180
2019,9,16,18,961
2019,9,16,19,737
2019,9,16,20,444
2019,9,16,21,325
2019,9,16,22,271
2019,9,16,23,122
2019,9,17,0,58
2019,9,17,1,28
2019,9,17,2,6
2019,9,17,3,10
2019,9,17,4,21
2019,9,17,5,104
2019,9,17,6,509
2019,9,17,7,1738
2019,9,17,8,1314
2019,9,17,9,843
2019,9,17,10,708
2019,9,17,11,830
2019,9,17,12,926
2019,9,17,13,1065
2019,9,17,14,996
2019,9,17,15,1129
2019,9,17,16,1441
2019,9,17,17,1526
2019,9,17,18,1385
2019,9,17,19,946
2019,9,17,20,623
2019,9,17,21,422
2019,9,17,22,337
2019,9,17,23,288
2019,9,18,0,78
2019,9,18,1,57
2019,9,18,2,25
2019,9,18,3,6
2019,9,18,4,18
2019,9,18,5,107
2019,9,18,6,507
2019,9,18,7,1716
2019,9,18,8,1384
2019,9,18,9,878
2019,9,18,10,793
2019,9,18,11,839
2019,9,18,12,939
2019,9,18,13,1012
2019,9,18,14,1047
2019,9,18,15,1252
2019,9,18,16,1497
2019,9,18,17,1525
2019,9,18,18,1344
2019,9,18,19,1024
2019,9,18,20,654
2019,9,18,21,427
2019,9,18,22,395
2019,9,18,23,220
2019,9,19,0,119
2019,9,19,1,81
2019,9,19,2,41
2019,9,19,3,38
2019,9,19,4,40
2019,9,19,5,114
2019,9,19,6,492
2019,9,19,7,1694
2019,9,19,8,1274
2019,9,19,9,943
2019,9,19,10,685
2019,9,19,11,770
2019,9,19,12,944
2019,9,19,13,1125
2019,9,19,14,1158
2019,9,19,15,1341
2019,9,19,16,1614
2019,9,19,17,1601
2019,9,19,18,1430
2019,9,19,19,1084
2019,9,19,20,603
2019,9,19,21,449
2019,9,19,22,396
2019,9,19,23,230
2019,9,20,0,103
2019,9,20,1,50
2019,9,20,2,21
2019,9,20,3,6
2019,9,20,4,25
2019,9,20,5,116
2019,9,20,6,450
2019,9,20,7,1609
2019,9,20,8,1204
2019,9,20,9,1157
2019,9,20,10,917
2019,9,20,11,983
2019,9,20,12,1197
2019,9,20,13,1594
2019,9,20,14,1512
2019,9,20,15,1484
2019,9,20,16,1324
2019,9,20,17,1327
2019,9,20,18,1120
2019,9,20,19,956
2019,9,20,20,667
2019,9,20,21,421
2019,9,20,22,436
2019,9,20,23,328
2019,9,21,0,275
2019,9,21,1,234
2019,9,21,2,110
2019,9,21,3,105
2019,9,21,4,59
2019,9,21,5,74
2019,9,21,6,80
2019,9,21,7,171
2019,9,21,8,286
2019,9,21,9,590
2019,9,21,10,805
2019,9,21,11,1075
2019,9,21,12,1115
2019,9,21,13,1245
2019,9,21,14,1350
2019,9,21,15,1295
2019,9,21,16,1155
2019,9,21,17,1095
2019,9,21,18,1048
2019,9,21,19,834
2019,9,21,20,612
2019,9,21,21,419
2019,9,21,22,385
2019,9,21,23,357
2019,9,22,0,250
2019,9,22,1,259
2019,9,22,2,218
2019,9,22,3,108
2019,9,22,4,79
2019,9,22,5,48
2019,9,22,6,53
2019,9,22,7,77
2019,9,22,8,125
2019,9,22,9,309
2019,9,22,10,421
2019,9,22,11,513
2019,9,22,12,680
2019,9,22,13,792
2019,9,22,14,939
2019,9,22,15,1009
2019,9,22,16,919
2019,9,22,17,1044
2019,9,22,18,793
2019,9,22,19,658
2019,9,22,20,479
2019,9,22,21,288
2019,9,22,22,170
2019,9,22,23,88
2019,9,23,0,45
2019,9,23,1,20
2019,9,23,2,17
2019,9,23,3,5
2019,9,23,4,19
2019,9,23,5,93
2019,9,23,6,398
2019,9,23,7,1182
2019,9,23,8,993
2019,9,23,9,612
2019,9,23,10,475
2019,9,23,11,494
2019,9,23,12,715
2019,9,23,13,852
2019,9,23,14,852
2019,9,23,15,1040
2019,9,23,16,1156
2019,9,23,17,1345
2019,9,23,18,1182
2019,9,23,19,763
2019,9,23,20,529
2019,9,23,21,369
2019,9,23,22,277
2019,9,23,23,154
2019,9,24,0,78
2019,9,24,1,39
2019,9,24,2,12
2019,9,24,3,10
2019,9,24,4,26
2019,9,24,5,109
2019,9,24,6,536
2019,9,24,7,1649
2019,9,24,8,1392
2019,9,24,9,894
2019,9,24,10,748
2019,9,24,11,825
2019,9,24,12,928
2019,9,24,13,1057
2019,9,24,14,1114
2019,9,24,15,1283
2019,9,24,16,1652
2019,9,24,17,1521
2019,9,24,18,1324
2019,9,24,19,902
2019,9,24,20,518
2019,9,24,21,385
2019,9,24,22,381
2019,9,24,23,171
2019,9,25,0,93
2019,9,25,1,44
2019,9,25,2,22
2019,9,25,3,9
2019,9,25,4,18
2019,9,25,5,109
2019,9,25,6,474
2019,9,25,7,1646
2019,9,25,8,1329
2019,9,25,9,843
2019,9,25,10,728
2019,9,25,11,841
2019,9,25,12,913
2019,9,25,13,1075
2019,9,25,14,1106
2019,9,25,15,1232
2019,9,25,16,1498
2019,9,25,17,1537
2019,9,25,18,1369
2019,9,25,19,983
2019,9,25,20,564
2019,9,25,21,489
2019,9,25,22,374
2019,9,25,23,209
2019,9,26,0,153
2019,9,26,1,73
2019,9,26,2,56
2019,9,26,3,56
2019,9,26,4,51
2019,9,26,5,106
2019,9,26,6,464
2019,9,26,7,1547
2019,9,26,8,1264
2019,9,26,9,870
2019,9,26,10,717
2019,9,26,11,757
2019,9,26,12,826
2019,9,26,13,852
2019,9,26,14,850
2019,9,26,15,897
2019,9,26,16,1157
2019,9,26,17,1186
2019,9,26,18,1082
2019,9,26,19,868
2019,9,26,20,524
2019,9,26,21,379
2019,9,26,22,311
2019,9,26,23,169
2019,9,27,0,86
2019,9,27,1,40
2019,9,27,2,27
2019,9,27,3,7
2019,9,27,4,17
2019,9,27,5,92
2019,9,27,6,454
2019,9,27,7,1473
2019,9,27,8,1095
2019,9,27,9,810
2019,9,27,10,741
2019,9,27,11,915
2019,9,27,12,1128
2019,9,27,13,1181
2019,9,27,14,1291
2019,9,27,15,1359
2019,9,27,16,1227
2019,9,27,17,1176
2019,9,27,18,1213
2019,9,27,19,988
2019,9,27,20,541
2019,9,27,21,412
2019,9,27,22,339
2019,9,27,23,350
2019,9,28,0,277
2019,9,28,1,211
2019,9,28,2,145
2019,9,28,3,121
2019,9,28,4,65
2019,9,28,5,35
2019,9,28,6,78
2019,9,28,7,137
2019,9,28,8,256
2019,9,28,9,376
2019,9,28,10,592
2019,9,28,11,687
2019,9,28,12,981
2019,9,28,13,772
2019,9,28,14,764
2019,9,28,15,741
2019,9,28,16,750
2019,9,28,17,756
2019,9,28,18,729
2019,9,28,19,629
2019,9,28,20,439
2019,9,28,21,324
2019,9,28,22,311
2019,9,28,23,332
2019,9,29,0,238
2019,9,29,1,230
2019,9,29,2,155
2019,9,29,3,112
2019,9,29,4,44
2019,9,29,5,51
2019,9,29,6,49
2019,9,29,7,72
2019,9,29,8,79
2019,9,29,9,213
2019,9,29,10,229
2019,9,29,11,223
2019,9,29,12,244
2019,9,29,13,366
2019,9,29,14,356
2019,9,29,15,295
2019,9,29,16,275
2019,9,29,17,303
2019,9,29,18,270
2019,9,29,19,275
2019,9,29,20,202
2019,9,29,21,141
2019,9,29,22,119
2019,9,29,23,61
2019,9,30,0,27
2019,9,30,1,17
2019,9,30,2,9
2019,9,30,3,3
2019,9,30,4,16
2019,9,30,5,95
2019,9,30,6,405
2019,9,30,7,1404
2019,9,30,8,1070
2019,9,30,9,793
2019,9,30,10,659
2019,9,30,11,638
2019,9,30,12,842
2019,9,30,13,1015
2019,9,30,14,1032
2019,9,30,15,1224
2019,9,30,16,1192
2019,9,30,17,1408
2019,9,30,18,1156
2019,9,30,19,951
2019,9,30,20,586
2019,9,30,21,362
2019,9,30,22,383
2019,9,30,23,180
2019,10,1,0,142
2019,10,1,1,50
2019,10,1,2,30
2019,10,1,3,5
2019,10,1,4,17
2019,10,1,5,90
2019,10,1,6,430
2019,10,1,7,1391
2019,10,1,8,1077
2019,10,1,9,656
2019,10,1,10,361
2019,10,1,11,438
2019,10,1,12,684
2019,10,1,13,905
2019,10,1,14,871
2019,10,1,15,985
2019,10,1,16,1286
2019,10,1,17,1374
2019,10,1,18,1288
2019,10,1,19,895
2019,10,1,20,675
2019,10,1,21,471
2019,10,1,22,334
2019,10,1,23,282
2019,10,2,0,149
2019,10,2,1,101
2019,10,2,2,72
2019,10,2,3,76
2019,10,2,4,52
2019,10,2,5,87
2019,10,2,6,469
2019,10,2,7,1603
2019,10,2,8,1219
2019,10,2,9,910
2019,10,2,10,904
2019,10,2,11,967
2019,10,2,12,1067
2019,10,2,13,1127
2019,10,2,14,1071
2019,10,2,15,1310
2019,10,2,16,1492
2019,10,2,17,1554
2019,10,2,18,1405
2019,10,2,19,1156
2019,10,2,20,759
2019,10,2,21,560
2019,10,2,22,431
2019,10,2,23,537
2019,10,3,0,439
2019,10,3,1,406
2019,10,3,2,278
2019,10,3,3,201
2019,10,3,4,109
2019,10,3,5,91
2019,10,3,6,98
2019,10,3,7,173
2019,10,3,8,229
2019,10,3,9,291
2019,10,3,10,367
2019,10,3,11,539
2019,10,3,12,691
2019,10,3,13,706
2019,10,3,14,670
2019,10,3,15,614
2019,10,3,16,493
2019,10,3,17,621
2019,10,3,18,654
2019,10,3,19,524
2019,10,3,20,401
2019,10,3,21,287
2019,10,3,22,251
2019,10,3,23,293
2019,10,4,0,210
2019,10,4,1,110
2019,10,4,2,90
2019,10,4,3,73
2019,10,4,4,56
2019,10,4,5,90
2019,10,4,6,279
2019,10,4,7,959
2019,10,4,8,687
2019,10,4,9,663
2019,10,4,10,648
2019,10,4,11,735
2019,10,4,12,701
2019,10,4,13,772
2019,10,4,14,781
2019,10,4,15,749
2019,10,4,16,709
2019,10,4,17,682
2019,10,4,18,669
2019,10,4,19,469
2019,10,4,20,341
2019,10,4,21,248
2019,10,4,22,198
2019,10,4,23,207
2019,10,5,0,185
2019,10,5,1,145
2019,10,5,2,80
2019,10,5,3,82
2019,10,5,4,69
2019,10,5,5,58
2019,10,5,6,67
2019,10,5,7,119
2019,10,5,8,192
2019,10,5,9,460
2019,10,5,10,672
2019,10,5,11,864
2019,10,5,12,901
2019,10,5,13,924
2019,10,5,14,992
2019,10,5,15,966
2019,10,5,16,818
2019,10,5,17,792
2019,10,5,18,854
2019,10,5,19,703
2019,10,5,20,487
2019,10,5,21,328
2019,10,5,22,288
2019,10,5,23,320
2019,10,6,0,266
2019,10,6,1,195
2019,10,6,2,172
2019,10,6,3,131
2019,10,6,4,74
2019,10,6,5,43
2019,10,6,6,51
2019,10,6,7,55
2019,10,6,8,104
2019,10,6,9,211
2019,10,6,10,323
2019,10,6,11,428
2019,10,6,12,408
2019,10,6,13,514
2019,10,6,14,560
2019,10,6,15,511
2019,10,6,16,526
2019,10,6,17,511
2019,10,6,18,453
2019,10,6,19,363
2019,10,6,20,233
2019,10,6,21,208
2019,10,6,22,161
2019,10,6,23,65
2019,10,7,0,45
2019,10,7,1,14
2019,10,7,2,6
2019,10,7,3,3
2019,10,7,4,21
2019,10,7,5,100
2019,10,7,6,456
2019,10,7,7,1706
2019,10,7,8,1408
2019,10,7,9,976
2019,10,7,10,784
2019,10,7,11,833
2019,10,7,12,1028
2019,10,7,13,1154
2019,10,7,14,1169
2019,10,7,15,1381
2019,10,7,16,1669
2019,10,7,17,1797
2019,10,7,18,1382
2019,10,7,19,1011
2019,10,7,20,590
2019,10,7,21,471
2019,10,7,22,377
2019,10,7,23,201
2019,10,8,0,106
2019,10,8,1,39
2019,10,8,2,15
2019,10,8,3,13
2019,10,8,4,18
2019,10,8,5,82
2019,10,8,6,417
2019,10,8,7,1475
2019,10,8,8,1141
2019,10,8,9,738
2019,10,8,10,520
2019,10,8,11,636
2019,10,8,12,812
2019,10,8,13,970
2019,10,8,14,1036
2019,10,8,15,1114
2019,10,8,16,1502
2019,10,8,17,1542
2019,10,8,18,1405
2019,10,8,19,998
2019,10,8,20,604
2019,10,8,21,435
2019,10,8,22,418
2019,10,8,23,340
2019,10,9,0,236
2019,10,9,1,97
2019,10,9,2,39
2019,10,9,3,25
2019,10,9,4,37
2019,10,9,5,105
2019,10,9,6,503
2019,10,9,7,1765
2019,10,9,8,1418
2019,10,9,9,975
2019,10,9,10,837
2019,10,9,11,875
2019,10,9,12,929
2019,10,9,13,1053
2019,10,9,14,1029
2019,10,9,15,933
2019,10,9,16,1342
2019,10,9,17,1403
2019,10,9,18,1287
2019,10,9,19,950
2019,10,9,20,586
2019,10,9,21,499
2019,10,9,22,377
2019,10,9,23,292
2019,10,10,0,215
2019,10,10,1,111
2019,10,10,2,101
2019,10,10,3,62
2019,10,10,4,55
2019,10,10,5,118
2019,10,10,6,448
2019,10,10,7,1738
2019,10,10,8,1386
2019,10,10,9,999
2019,10,10,10,654
2019,10,10,11,779
2019,10,10,12,960
2019,10,10,13,1078
2019,10,10,14,1073
2019,10,10,15,1364
2019,10,10,16,1672
2019,10,10,17,1830
2019,10,10,18,1383
2019,10,10,19,1063
2019,10,10,20,565
2019,10,10,21,469
2019,10,10,22,421
2019,10,10,23,296
2019,10,11,0,216
2019,10,11,1,124
2019,10,11,2,48
2019,10,11,3,38
2019,10,11,4,28
2019,10,11,5,114
2019,10,11,6,405
2019,10,11,7,1479
2019,10,11,8,1036
2019,10,11,9,759
2019,10,11,10,629
2019,10,11,11,792
2019,10,11,12,1046
2019,10,11,13,1242
2019,10,11,14,1221
2019,10,11,15,1190
2019,10,11,16,1115
2019,10,11,17,1041
2019,10,11,18,934
2019,10,11,19,766
2019,10,11,20,552
2019,10,11,21,412
2019,10,11,22,360
2019,10,11,23,325
2019,10,12,0,293
2019,10,12,1,197
2019,10,12,2,154
2019,10,12,3,75
2019,10,12,4,55
2019,10,12,5,71
2019,10,12,6,65
2019,10,12,7,141
2019,10,12,8,291
2019,10,12,9,491
